package,folder,step_order,step_type,step_name,component,connection,direction,object,layer,system,declared,via
DIM_Load_Promotion,07_dimensions,4,Microsoft.Pipeline,Load Promotion Versions,Reject Invalid Window,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
DIM_Load_Promotion,07_dimensions,5,Microsoft.ExecuteSQLTask,Flag Overlapping Campaigns,,,read,DIMENSION.PROMOTION,dw-dimension,SQL Server DW,True,direct
DIM_Load_Promotion,07_dimensions,5,Microsoft.ExecuteSQLTask,Flag Overlapping Campaigns,,,write,DIMENSION.PROMOTION,dw-dimension,SQL Server DW,True,direct
DIM_Load_Promotion,07_dimensions,6,Microsoft.ExecuteSQLTask,Apply Promotion Attribute Overwrites,,,exec,INTEGRATION.MIGRATESTAGEDPROMOTIONDATA,dw-integration,SQL Server DW,False,direct
DIM_Load_Promotion,07_dimensions,7,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
DIM_Load_Promotion,07_dimensions,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
DIM_Load_Promotion,07_dimensions,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_Promotion,07_dimensions,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
DIM_Load_Promotion,07_dimensions,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_SalesTerritory,07_dimensions,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
DIM_Load_SalesTerritory,07_dimensions,3,Microsoft.ExecuteSQLTask,Clear Hierarchy Work Table,,,write,WORK.PRODUCTCROSSWALK,staging-work,SQL Server Staging,True,direct
DIM_Load_SalesTerritory,07_dimensions,4,Microsoft.Pipeline,Load Sales Territory,stg SalesTerritory,WWI_Staging_DB,read,STG.SALESTERRITORY,staging-stg,SQL Server Staging,True,direct
DIM_Load_SalesTerritory,07_dimensions,4,Microsoft.Pipeline,Load Sales Territory,Lookup Existing Territory,WWI_DW_Destination_DB,read,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_SalesTerritory,07_dimensions,4,Microsoft.Pipeline,Load Sales Territory,Lookup Existing Territory,WWI_DW_Destination_DB,lookup,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_SalesTerritory,07_dimensions,4,Microsoft.Pipeline,Load Sales Territory,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
DIM_Load_SalesTerritory,07_dimensions,4,Microsoft.Pipeline,Load Sales Territory,Insert New Territory,WWI_DW_Destination_DB,write,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_SalesTerritory,07_dimensions,4,Microsoft.Pipeline,Load Sales Territory,Stage Hierarchy Move,WWI_Staging_DB,write,WORK.PRODUCTCROSSWALK,staging-work,SQL Server Staging,True,direct
DIM_Load_SalesTerritory,07_dimensions,5,Microsoft.ExecuteSQLTask,Rebuild Territory Hierarchy,,,exec,INTEGRATION.MIGRATESTAGEDSALESTERRITORYDATA,dw-integration,SQL Server DW,False,direct
DIM_Load_SalesTerritory,07_dimensions,6,Microsoft.ExecuteSQLTask,Reparent Orphaned Territories,,,read,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_SalesTerritory,07_dimensions,6,Microsoft.ExecuteSQLTask,Reparent Orphaned Territories,,,write,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_SalesTerritory,07_dimensions,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
DIM_Load_SalesTerritory,07_dimensions,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_SalesTerritory,07_dimensions,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
DIM_Load_SalesTerritory,07_dimensions,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_Salesperson,07_dimensions,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
DIM_Load_Salesperson,07_dimensions,3,Microsoft.ExecuteSQLTask,Ensure Unknown Member,,,exec,INTEGRATION.ENSUREUNKNOWNMEMBERS,dw-integration,SQL Server DW,False,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,stg Salesperson,WWI_Staging_DB,read,STG.SALESPERSON,staging-stg,SQL Server Staging,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Lookup Current Salesperson Version,WWI_DW_Destination_DB,read,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Lookup Current Salesperson Version,WWI_DW_Destination_DB,lookup,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Lookup Territory Key,WWI_DW_Destination_DB,read,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Lookup Territory Key,WWI_DW_Destination_DB,lookup,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Insert New Salesperson,WWI_DW_Destination_DB,write,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Insert Type 2 Version,WWI_DW_Destination_DB,write,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,4,Microsoft.Pipeline,Load Salesperson Versions,Reject Unknown Territory,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
DIM_Load_Salesperson,07_dimensions,5,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,read,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,5,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,write,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,6,Microsoft.ExecuteSQLTask,Maintain Salesperson Territory Bridge,,,read,DIMENSION.SALES TERRITORY,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,6,Microsoft.ExecuteSQLTask,Maintain Salesperson Territory Bridge,,,read,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
DIM_Load_Salesperson,07_dimensions,6,Microsoft.ExecuteSQLTask,Maintain Salesperson Territory Bridge,,,read,DIMENSION.SALESPERSON TERRITORY BRIDGE,dw-dimension,SQL Server DW,False,direct
DIM_Load_Salesperson,07_dimensions,6,Microsoft.ExecuteSQLTask,Maintain Salesperson Territory Bridge,,,write,DIMENSION.SALESPERSON TERRITORY BRIDGE,dw-dimension,SQL Server DW,False,direct
DIM_Load_Salesperson,07_dimensions,7,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
DIM_Load_Salesperson,07_dimensions,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
DIM_Load_Salesperson,07_dimensions,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_Salesperson,07_dimensions,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
DIM_Load_Salesperson,07_dimensions,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_StockItem,07_dimensions,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
DIM_Load_StockItem,07_dimensions,3,Microsoft.ExecuteSQLTask,Ensure Unknown Member,,,exec,INTEGRATION.ENSUREUNKNOWNMEMBERS,dw-integration,SQL Server DW,False,direct
DIM_Load_StockItem,07_dimensions,4,Microsoft.ExecuteSQLTask,Clear Product Crosswalk,,,write,WORK.PRODUCTCROSSWALK,staging-work,SQL Server Staging,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,stg StockItem,WWI_Staging_DB,read,STG.STOCKITEM,staging-stg,SQL Server Staging,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,Lookup Current Stock Item Version,WWI_DW_Destination_DB,read,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,Lookup Current Stock Item Version,WWI_DW_Destination_DB,lookup,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDPRODUCT,staging-err,SQL Server Staging,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,Insert New Stock Item,WWI_DW_Destination_DB,write,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,Insert Type 2 Version,WWI_DW_Destination_DB,write,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,Stage Type 1 Overwrite,WWI_Staging_DB,write,WORK.PRODUCTCROSSWALK,staging-work,SQL Server Staging,True,direct
DIM_Load_StockItem,07_dimensions,5,Microsoft.Pipeline,Load Stock Item Hybrid SCD,Stage Inferred Enrichment,WWI_Staging_DB,write,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,SQL Server Staging,True,direct
DIM_Load_StockItem,07_dimensions,6,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,read,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,6,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,write,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,7,Microsoft.ExecuteSQLTask,Apply Marketing Overwrites,,,exec,INTEGRATION.MIGRATESTAGEDSTOCKITEMDATA,dw-integration,SQL Server DW,False,direct
DIM_Load_StockItem,07_dimensions,8,Microsoft.ExecuteSQLTask,Enrich Inferred Stock Items,,,read,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,8,Microsoft.ExecuteSQLTask,Enrich Inferred Stock Items,,,read,INTEGRATION.LATEARRIVINGMEMBERQUEUE,dw-integration,SQL Server DW,False,direct
DIM_Load_StockItem,07_dimensions,8,Microsoft.ExecuteSQLTask,Enrich Inferred Stock Items,,,write,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
DIM_Load_StockItem,07_dimensions,9,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
DIM_Load_StockItem,07_dimensions,10,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_StockItem,07_dimensions,11,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
DIM_Load_StockItem,07_dimensions,12,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_Supplier,07_dimensions,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
DIM_Load_Supplier,07_dimensions,3,Microsoft.ExecuteSQLTask,Ensure Unknown Member,,,exec,INTEGRATION.ENSUREUNKNOWNMEMBERS,dw-integration,SQL Server DW,False,direct
DIM_Load_Supplier,07_dimensions,4,Microsoft.ExecuteSQLTask,Clear Supplier Work Table,,,write,WORK.SUPPLIERDEDUP,staging-work,SQL Server Staging,True,direct
DIM_Load_Supplier,07_dimensions,5,Microsoft.Pipeline,Load Supplier Hybrid SCD,stg Supplier,WWI_Staging_DB,read,STG.SUPPLIER,staging-stg,SQL Server Staging,True,direct
DIM_Load_Supplier,07_dimensions,5,Microsoft.Pipeline,Load Supplier Hybrid SCD,Lookup Current Supplier Version,WWI_DW_Destination_DB,read,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_Supplier,07_dimensions,5,Microsoft.Pipeline,Load Supplier Hybrid SCD,Lookup Current Supplier Version,WWI_DW_Destination_DB,lookup,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_Supplier,07_dimensions,5,Microsoft.Pipeline,Load Supplier Hybrid SCD,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDSUPPLIER,staging-err,SQL Server Staging,True,direct
DIM_Load_Supplier,07_dimensions,5,Microsoft.Pipeline,Load Supplier Hybrid SCD,Insert New Supplier,WWI_DW_Destination_DB,write,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_Supplier,07_dimensions,5,Microsoft.Pipeline,Load Supplier Hybrid SCD,Insert Type 2 Version,WWI_DW_Destination_DB,write,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_Supplier,07_dimensions,5,Microsoft.Pipeline,Load Supplier Hybrid SCD,Stage Type 1 Overwrite,WWI_Staging_DB,write,WORK.SUPPLIERDEDUP,staging-work,SQL Server Staging,True,direct
DIM_Load_Supplier,07_dimensions,6,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,read,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_Supplier,07_dimensions,6,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,write,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_Supplier,07_dimensions,7,Microsoft.ExecuteSQLTask,Apply Type 1 Overwrite To All Versions,,,exec,INTEGRATION.MIGRATESTAGEDSUPPLIERDATAV2,dw-integration,SQL Server DW,False,direct
DIM_Load_Supplier,07_dimensions,8,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
DIM_Load_Supplier,07_dimensions,9,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
DIM_Load_Supplier,07_dimensions,10,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_Supplier,07_dimensions,11,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
DIM_Load_Supplier,07_dimensions,12,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_VendorContract,07_dimensions,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,stg VendorContract,WWI_Staging_DB,read,STG.VENDORCONTRACT,staging-stg,SQL Server Staging,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Lookup Supplier Key,WWI_DW_Destination_DB,read,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Lookup Supplier Key,WWI_DW_Destination_DB,lookup,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDSUPPLIER,staging-err,SQL Server Staging,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Lookup Current Contract Version,WWI_DW_Destination_DB,read,DIMENSION.VENDOR CONTRACT,dw-dimension,SQL Server DW,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Lookup Current Contract Version,WWI_DW_Destination_DB,lookup,DIMENSION.VENDOR CONTRACT,dw-dimension,SQL Server DW,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Insert New Contract,WWI_DW_Destination_DB,write,DIMENSION.VENDOR CONTRACT,dw-dimension,SQL Server DW,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Insert Amended Version,WWI_DW_Destination_DB,write,DIMENSION.VENDOR CONTRACT,dw-dimension,SQL Server DW,True,direct
DIM_Load_VendorContract,07_dimensions,3,Microsoft.Pipeline,Load Vendor Contract Versions,Reject Orphan Contract,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
DIM_Load_VendorContract,07_dimensions,4,Microsoft.ExecuteSQLTask,Expire Lapsed Contracts,,,write,DIMENSION.VENDOR CONTRACT,dw-dimension,SQL Server DW,True,direct
DIM_Load_VendorContract,07_dimensions,5,Microsoft.ExecuteSQLTask,Apply Contract Attribute Overwrites,,,exec,INTEGRATION.MIGRATESTAGEDVENDORCONTRACTDATA,dw-integration,SQL Server DW,False,direct
DIM_Load_VendorContract,07_dimensions,6,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
DIM_Load_VendorContract,07_dimensions,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
DIM_Load_VendorContract,07_dimensions,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_Load_VendorContract,07_dimensions,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
DIM_Load_VendorContract,07_dimensions,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_NA_Load_Customer,07_dimensions,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
DIM_NA_Load_Customer,07_dimensions,3,Microsoft.ExecuteSQLTask,Ensure Unknown Member,,,exec,INTEGRATION.ENSUREUNKNOWNMEMBERS,dw-integration,SQL Server DW,False,direct
DIM_NA_Load_Customer,07_dimensions,4,Microsoft.ExecuteSQLTask,Clear Customer Work Table,,,write,WORK.CUSTOMERDEDUP,staging-work,SQL Server Staging,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,stg Customer NA,WWI_Staging_DB,read,STG.CUSTOMER,staging-stg,SQL Server Staging,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,Lookup Current Customer Version,WWI_DW_Destination_DB,read,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,Lookup Current Customer Version,WWI_DW_Destination_DB,lookup,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,Insert New Customer Version,WWI_DW_Destination_DB,write,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,Insert Type 2 Version,WWI_DW_Destination_DB,write,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,Enrich Inferred Customer,WWI_Staging_DB,write,WORK.CUSTOMERDEDUP,staging-work,SQL Server Staging,True,direct
DIM_NA_Load_Customer,07_dimensions,5,Microsoft.Pipeline,Load Customer NA Versions,Reject Unusable Address,WWI_Staging_DB,write,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
DIM_NA_Load_Customer,07_dimensions,6,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,read,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
DIM_NA_Load_Customer,07_dimensions,6,Microsoft.ExecuteSQLTask,Close Out Superseded Versions,,,write,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
DIM_NA_Load_Customer,07_dimensions,7,Microsoft.ExecuteSQLTask,Apply Inferred Member Enrichment,,,exec,INTEGRATION.MIGRATESTAGEDCUSTOMERDATAV2,dw-integration,SQL Server DW,False,direct
DIM_NA_Load_Customer,07_dimensions,8,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
DIM_NA_Load_Customer,07_dimensions,9,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
DIM_NA_Load_Customer,07_dimensions,10,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
DIM_NA_Load_Customer,07_dimensions,11,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
DIM_NA_Load_Customer,07_dimensions,12,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
